Company,Product,TypeName,Inches,CPU_Frequency (GHz),RAM (GB),Memory Type,Memory Capacity,GPU_Company,GPU_Type,OpSys,Weight (kg),Price (SAR),Resolution_Width,Resolution_Height,Contains_HD,Contains_IPS,Contains_Touchscreen,Contains_4K,Contains_Quad_HD_plus,CPU_Family,CPU_Generation,CPU_Series,GPU_Family,GPU_Series,GPU_Series_Clean,Series_Type,Performance_Tier
Lenovo,ThinkPad E580,Notebook,15.6,1.8,8,SSD,256,AMD,Radeon RX 550,Windows 10,2.1,4881.3532000000005,1920,1080,1,1,0,0,0,Core,8,i7,Radeon,550,550,Numeric,Mid-Range
Lenovo,ThinkPad L470,Notebook,14.0,2.5,8,SSD,256,Intel,HD Graphics 620,Windows 10,1.9,3723.86,1920,1080,1,1,0,0,0,Core,7,i5,HD,620,620,Numeric,Mid-Range
Dell,Precision M5520,Workstation,15.6,2.8,8,SSD,256,Nvidia,Quadro M1200,Windows 10,1.78,10766.640000000001,3840,2160,1,0,1,1,0,Core,7,i7,Quadro,M1200,1200,Alphanumeric,High-End
Lenovo,Thinkpad X1,Ultrabook,14.0,2.7,16,SSD,1024,Intel,HD Graphics 620,Windows 10,1.13,10421.25,2560,1440,0,1,0,0,0,Core,7,i7,HD,620,620,Numeric,Mid-Range
Lenovo,IdeaPad 320-15IAP,Notebook,15.6,1.1,4,HDD,1024,Intel,HD Graphics 500,Windows 10,2.2,1214.8200000000002,1366,768,0,0,0,0,0,Celeron,3,Other,HD,500,500,Numeric,Low-End
Asus,FX753VD-GC461T (i7-7700HQ/16GB/1TB,Gaming,17.3,2.8,16,SSD+HDD,1280,Nvidia,GeForce GTX 1050,Windows 10,2.9,6070.13,1920,1080,1,0,0,0,0,Core,7,i7,GeForce,1050,1050,Numeric,High-End
Lenovo,ThinkPad E580,Notebook,15.6,1.6,8,SSD+HDD,1280,AMD,Radeon RX 550,Windows 10,2.1,4543.665,1920,1080,1,1,0,0,0,Core,8,i5,Radeon,550,550,Numeric,Mid-Range
Acer,Aspire 7,Notebook,15.6,2.8,8,SSD,256,Nvidia,GeForce GTX 1050,Linux,2.5,3489.63,1920,1080,1,0,0,0,0,Core,7,i7,GeForce,1050,1050,Numeric,High-End
MSI,GE73VR 7RF,Gaming,17.3,2.8,16,SSD+HDD,1280,Nvidia,GeForce GTX 1070,Windows 10,2.8,8928.53,1920,1080,1,0,0,0,0,Core,7,i7,GeForce,1070,1070,Numeric,High-End
Asus,Zenbook 3,Ultrabook,14.0,2.7,8,SSD,512,Intel,HD Graphics 620,Windows 10,1.1,7435.81,1920,1080,1,0,0,0,0,Core,7,i7,HD,620,620,Numeric,Mid-Range
Toshiba,Portege Z30-C-16P,Ultrabook,13.3,2.5,16,SSD,512,Intel,HD Graphics 520,Windows 10,1.2,6935.59,1920,1080,1,0,0,0,0,Core,6,i7,HD,520,520,Numeric,Mid-Range
Dell,Latitude 7480,Ultrabook,14.0,2.8,8,SSD,512,Intel,HD Graphics,Windows 10,1.36,6669.6,1920,1080,1,0,0,0,0,Core,7,i7,HD,Graphics,640,Alphanumeric,Mid-Range
Lenovo,IdeaPad 320-15ISK,Notebook,15.6,2.0,4,HDD,500,Intel,HD Graphics 520,Windows 10,2.2,1623.73,1920,1080,1,0,0,0,0,Core,6,i3,HD,520,520,Numeric,Mid-Range
Lenovo,Lenovo IdeaPad,Notebook,11.6,1.1,2,Flash,32,Intel,HD Graphics 500,Windows 10,1.15,1208.6665,1366,768,0,0,0,0,0,Celeron,3,Other,HD,500,500,Numeric,Low-End
Lenovo,ThinkPad P51,Workstation,15.6,2.8,8,SSD,512,Nvidia,Quadro M1200,Windows 10,2.67,7642.25,1920,1080,1,0,0,0,0,Core,7,i7,Quadro,M1200,1200,Alphanumeric,High-End
Lenovo,Thinkpad T470p,Ultrabook,14.0,2.8,8,SSD,512,Nvidia,GeForce GT 940MX,Windows 10,1.7,7713.71,2560,1440,1,1,0,0,0,Core,7,i7,GeForce,940MX,940,Alphanumeric,High-End
HP,15-BS028nv (i3-6006U/4GB/1TB/Radeon,Notebook,15.6,2.0,4,HDD,1024,AMD,Radeon 520,Windows 10,2.1,1861.93,1920,1080,1,0,0,0,0,Core,6,i3,Radeon,520,520,Numeric,Mid-Range
Acer,Aspire R7,2 in 1 Convertible,13.3,2.5,8,SSD,256,Intel,HD Graphics 520,Windows 10,1.6,3132.3697,1920,1080,1,1,1,0,0,Core,6,i7,HD,520,520,Numeric,Mid-Range
Asus,ZenBook Flip,2 in 1 Convertible,13.3,2.5,8,SSD,256,Intel,HD Graphics 620,Windows 10,1.27,3684.1600000000003,1920,1080,1,1,1,0,0,Core,7,i5,HD,620,620,Numeric,Mid-Range
Dell,Inspiron 3567,Notebook,15.6,2.5,4,SSD,256,AMD,Radeon R5 M430,Linux,2.3,2377.633,1920,1080,1,0,0,0,0,Core,7,i5,Radeon,M430,430,Alphanumeric,Low-End
Dell,Latitude 3380,Notebook,13.3,2.0,4,SSD,128,Intel,HD Graphics 520,Windows 10,1.65,2735.33,1366,768,0,0,0,0,0,Core,6,i3,HD,520,520,Numeric,Mid-Range
HP,EliteBook 1040,Ultrabook,14.0,2.5,8,SSD,256,Intel,HD Graphics 520,Windows 10,1.43,5955.0,1920,1080,1,0,0,0,0,Core,6,i7,HD,520,520,Numeric,Mid-Range
Dell,Inspiron 3567,Notebook,15.6,2.5,8,HDD,1024,Intel,HD Graphics 620,Windows 10,2.14,2143.6015,1366,768,0,0,0,0,0,Core,7,i5,HD,620,620,Numeric,Mid-Range
Lenovo,ThinkPad E480,Ultrabook,14.0,1.8,8,SSD,256,AMD,Radeon RX 550,Windows 10,1.75,4825.0586,1920,1080,1,1,0,0,0,Core,8,i7,Radeon,550,550,Numeric,Mid-Range
Lenovo,Yoga 720-15IKB,2 in 1 Convertible,15.6,2.8,16,SSD,512,Nvidia,GeForce GTX 1050,Windows 10,2.0,7539.030000000001,3840,2160,1,1,1,1,0,Core,7,i7,GeForce,1050,1050,Numeric,High-End
Chuwi,LapBook 12.3,Notebook,12.3,1.1,6,Flash,64,Intel,HD Graphics 500,Windows 10,1.4,1782.5300000000002,2736,1824,0,1,0,0,0,Celeron,3,Other,HD,500,500,Numeric,Low-End
HP,ProBook 650,Notebook,15.6,2.9,8,SSD,256,Intel,HD Graphics 630,Windows 10,2.31,5665.1900000000005,1920,1080,1,0,0,0,0,Core,7,i7,HD,630,630,Numeric,Mid-Range
Asus,X542UQ-DM117 (i3-7100U/8GB/1TB/GeForce,Notebook,15.6,2.4,8,HDD,1024,Nvidia,GeForce 940MX,Linux,2.3,2370.09,1920,1080,1,0,0,0,0,Core,7,i3,GeForce,940MX,940,Alphanumeric,High-End
Dell,Alienware 17,Gaming,17.3,2.9,16,SSD+HDD,1280,Nvidia,GeForce GTX 1070,Windows 10,4.42,11112.03,2560,1440,0,1,0,0,0,Core,7,i7,GeForce,1070,1070,Numeric,High-End
Dell,Inspiron 7577,Gaming,15.6,2.8,8,SSD+HDD,1152,Nvidia,GeForce GTX 1050 Ti,Windows 10,2.62,4601.2300000000005,1920,1080,1,1,0,0,0,Core,7,i7,GeForce,Ti,640,Alphanumeric,Mid-Range
Dell,Inspiron 5570,Notebook,15.6,1.8,8,SSD+HDD,2304,AMD,Radeon 530,Windows 10,2.02,4535.328,1920,1080,1,0,0,0,0,Core,8,i7,Radeon,530,530,Numeric,Mid-Range
Dell,Latitude 5480,Ultrabook,14.0,2.8,8,SSD,256,Intel,HD Graphics 620,Linux,1.6,4363.030000000001,1920,1080,1,0,0,0,0,Core,7,i7,HD,620,620,Numeric,Mid-Range
HP,Omen 17-w207nv,Gaming,17.3,2.8,12,SSD+HDD,1280,Nvidia,GeForce GTX 1070,Windows 10,3.35,7936.030000000001,1920,1080,1,0,0,0,0,Core,7,i7,GeForce,1070,1070,Numeric,High-End
Mediacom,FlexBook Edge,2 in 1 Convertible,11.6,1.1,4,SSD,32,Intel,HD Graphics 500,Windows 10,1.16,1187.03,1920,1080,1,1,1,0,0,Celeron,3,Other,HD,500,500,Numeric,Low-End
Samsung,Chromebook 3,Netbook,11.6,1.6,4,Flash,16,Intel,HD Graphics 400,Chrome OS,1.15,1067.93,1366,768,0,0,0,0,0,Celeron,3,Other,HD,400,400,Numeric,Low-End
Lenovo,Thinkpad 13,Notebook,13.3,2.7,8,SSD,256,Intel,HD Graphics 620,Windows 10,1.4,4009.7000000000003,1920,1080,1,1,0,0,0,Core,7,i7,HD,620,620,Numeric,Mid-Range
Lenovo,IdeaPad 320s-14IKB,Notebook,14.0,2.7,4,SSD,128,Intel,HD Graphics 620,Windows 10,1.7,2378.03,1920,1080,1,1,0,0,0,Core,7,i3,HD,620,620,Numeric,Mid-Range
Lenovo,Thinkpad T570,Workstation,15.6,2.8,16,SSD,512,Nvidia,GeForce 940MX,Windows 10,2.3,9706.65,3840,2160,1,1,0,1,0,Core,7,i7,GeForce,940MX,940,Alphanumeric,High-End
Lenovo,Thinkpad P51,Notebook,15.6,2.9,16,SSD,512,Nvidia,Quadro M2200M,Windows 10,2.5,9722.53,1920,1080,1,0,0,0,0,Core,7,i7,Quadro,M2200M,2200,Alphanumeric,High-End
Asus,Rog Strix,Gaming,17.3,3.2,8,SSD+HDD,1280,AMD,Radeon RX 580,Windows 10,3.2,6729.150000000001,1920,1080,1,0,0,0,0,Ryzen,1,600,Radeon,580,580,Numeric,Mid-Range
HP,15-ra044nv (N3060/4GB/500GB/W10),Notebook,15.6,1.6,4,HDD,500,Intel,HD Graphics 400,Windows 10,2.1,1377.5900000000001,1366,768,0,0,0,0,0,Celeron,3,Other,HD,400,400,Numeric,Low-End
Google,Pixelbook (Core,Ultrabook,12.3,1.3,16,SSD,512,Intel,HD Graphics 615,Chrome OS,1.1,8730.03,2400,1600,0,0,1,0,0,Core,7,i7,HD,615,615,Numeric,Mid-Range
Lenovo,ThinkPad T470s,Ultrabook,14.0,2.7,24,SSD,512,Intel,HD Graphics 620,Windows 10,1.32,9456.54,2560,1440,0,0,0,0,0,Core,7,i7,HD,620,620,Numeric,Mid-Range
Asus,VivoBook Max,Notebook,15.6,2.5,4,SSD,256,Intel,HD Graphics 620,Linux,2.0,2219.23,1920,1080,1,0,0,0,0,Core,7,i5,HD,620,620,Numeric,Mid-Range
Lenovo,IdeaPad 320-15AST,Notebook,17.3,2.5,8,HDD,1024,AMD,Radeon R4,Windows 10,2.8,2060.4300000000003,1600,900,0,0,0,0,0,A6,9,9220,Radeon,R4,4,Alphanumeric,Low-End
Dell,Inspiron 5570,Notebook,15.6,1.6,4,SSD,256,AMD,Radeon 530,Windows 10,2.2,2973.53,1920,1080,1,0,0,0,0,Core,8,i5,Radeon,530,530,Numeric,Mid-Range
Lenovo,ThinkPad X270,Ultrabook,12.5,2.5,8,SSD,256,Intel,HD Graphics 620,Windows 10,1.36,5673.13,1920,1080,1,1,0,0,0,Core,7,i5,HD,620,620,Numeric,Mid-Range
Lenovo,IdeaPad 320-15IAP,Notebook,15.6,1.1,4,SSD,128,Intel,HD Graphics 505,Windows 10,2.2,1385.53,1920,1080,1,0,0,0,0,Pentium,4,Other,HD,505,505,Numeric,Mid-Range
HP,Omen 15-AX205na,Gaming,15.6,2.8,8,SSD+HDD,1152,Nvidia,GeForce GTX 1050,Windows 10,2.2,4363.030000000001,1920,1080,1,1,0,0,0,Core,7,i7,GeForce,1050,1050,Numeric,High-End
Dell,Latitude 5480,Notebook,14.0,2.8,8,SSD,256,Nvidia,GeForce 930MX,Windows 10,1.64,4680.63,1920,1080,1,0,0,0,0,Core,7,i5,GeForce,930MX,930,Alphanumeric,High-End
Acer,Aspire ES1-572,Notebook,15.6,2.5,4,HDD,500,Intel,HD Graphics 620,Linux,2.4,1753.9460000000001,1366,768,0,0,0,0,0,Core,7,i5,HD,620,620,Numeric,Mid-Range
Dell,Precision 3520,Workstation,15.6,3.0,8,Flash+HDD,1088,Nvidia,Quadro M620,Windows 10,2.23,7912.21,1920,1080,1,0,0,0,0,Xeon,Unknown,Other,Quadro,M620,620,Alphanumeric,Mid-Range
MSI,GV62 7RD-1686NL,Gaming,15.6,2.5,8,SSD,256,Nvidia,GeForce GTX 1050,Windows 10,2.2,4080.1278,1920,1080,1,0,0,0,0,Core,7,i5,GeForce,1050,1050,Numeric,High-End
Microsoft,Surface Laptop,Ultrabook,13.5,2.5,16,SSD,512,Intel,Iris Plus Graphics 640,Windows 10 S,1.25,10278.33,2256,1504,0,0,1,0,0,Core,7,i7,Iris,640,640,Numeric,Mid-Range
HP,15-bs024nv (i5-7200U/8GB/128GB/W10),Notebook,15.6,2.5,8,SSD,128,Intel,HD Graphics 620,Windows 10,1.91,2338.33,1366,768,0,0,0,0,0,Core,7,i5,HD,620,620,Numeric,Mid-Range
Dell,Precision 3520,Workstation,15.6,2.7,16,SSD,256,Nvidia,Quadro M620,Windows 10,2.17,7840.75,1920,1080,1,1,0,0,0,Core,6,i7,Quadro,M620,620,Alphanumeric,Mid-Range
HP,ProBook 650,Workstation,15.6,2.9,8,SSD,512,Intel,HD Graphics 620,Windows 10,2.31,6089.9800000000005,1920,1080,1,1,0,0,0,Core,7,i7,HD,620,620,Numeric,Mid-Range
Lenovo,ThinkPad T470,Notebook,14.0,2.5,8,SSD,256,Intel,HD Graphics 620,Windows 10,1.65,5339.650000000001,1920,1080,1,0,0,0,0,Core,7,i5,HD,620,620,Numeric,Mid-Range
Dell,Inspiron 5570,Notebook,15.6,1.8,8,SSD+HDD,1152,AMD,Radeon 530,Windows 10,2.36,3886.63,1920,1080,1,0,0,0,0,Core,8,i7,Radeon,530,530,Numeric,Mid-Range
Dell,Inspiron 3168,2 in 1 Convertible,11.6,1.6,4,HDD,500,Intel,HD Graphics 405,Windows 10,1.47,1901.63,1366,768,0,0,1,0,0,Pentium,3,Other,HD,405,405,Numeric,Low-End
Dell,Alienware 17,Notebook,17.3,2.7,8,HDD,1024,Nvidia,GeForce GTX 1060,Windows 10,4.42,8122.620000000001,1920,1080,1,1,0,0,0,Core,7,i7,GeForce,1060,1060,Numeric,High-End
Microsoft,Surface Laptop,Ultrabook,13.5,2.2,4,SSD,128,Intel,HD Graphics 615,Windows 10 S,1.252,3926.3300000000004,2256,1504,0,0,1,0,0,Core,Unknown,m3,HD,615,615,Numeric,Mid-Range
Microsoft,Surface Laptop,Ultrabook,13.5,2.5,8,SSD,256,Intel,Iris Plus Graphics 640,Windows 10 S,1.25,7142.030000000001,2256,1504,0,0,1,0,0,Core,7,i7,Iris,640,640,Numeric,Mid-Range
HP,17-BS092ND (i3-6006U/8GB/256GB/W10),Notebook,17.3,2.0,8,SSD,256,Intel,HD Graphics 520,Windows 10,2.5,2540.4030000000002,1600,900,0,0,0,0,0,Core,6,i3,HD,520,520,Numeric,Mid-Range
Acer,Aspire E5-576G,Notebook,15.6,2.0,4,HDD,1024,Nvidia,GeForce 940MX,Windows 10,2.23,2159.6800000000003,1920,1080,1,0,0,0,0,Core,6,i3,GeForce,940MX,940,Alphanumeric,High-End
Acer,TravelMate B,Netbook,11.6,1.6,4,SSD,128,Intel,HD Graphics 400,Windows 10,1.4,1726.95,1366,768,0,0,0,0,0,Celeron,3,Other,HD,400,400,Numeric,Low-End
Asus,Pro P2540UA-AB51,Notebook,15.6,2.5,8,HDD,1024,Intel,HD Graphics 620,Windows 10,2.37,2973.53,1920,1080,1,0,0,0,0,Core,7,i5,HD,620,620,Numeric,Mid-Range
Lenovo,IdeaPad 510s-14IKB,Notebook,14.0,2.7,8,SSD,512,AMD,Radeon R7 M460,No OS,1.5,3172.03,1920,1080,1,1,0,0,0,Core,7,i7,Radeon,M460,460,Alphanumeric,Low-End
Lenovo,Thinkpad P51,Notebook,15.6,2.9,8,SSD,256,Nvidia,Quadro M2200M,Windows 10,2.67,8297.300000000001,1920,1080,1,0,0,0,0,Core,7,i7,Quadro,M2200M,2200,Alphanumeric,High-End
Asus,X541NA-PD1003Y (N4200/4GB/500GB/W10),Notebook,15.6,1.1,4,HDD,500,Intel,HD Graphics 500,Windows 10,2.0,1206.88,1366,768,0,0,0,0,0,Pentium,4,Other,HD,500,500,Numeric,Low-End
Acer,Aspire 5,Notebook,15.6,2.0,4,HDD,500,Nvidia,GeForce GTX 940MX,Windows 10,2.2,1861.93,1366,768,0,0,0,0,0,Core,6,i3,GeForce,940MX,940,Alphanumeric,High-End
Dell,Inspiron 5570,Notebook,15.6,1.6,8,HDD,2048,AMD,Radeon 530,Windows 10,2.02,3013.23,1920,1080,1,0,0,0,0,Core,8,i5,Radeon,530,530,Numeric,Mid-Range
HP,Omen 17-an006nv,Gaming,17.3,2.8,12,HDD,1024,Nvidia,GeForce GTX 1060,Windows 10,3.78,6745.030000000001,1920,1080,1,1,0,0,0,Core,7,i7,GeForce,1060,1060,Numeric,High-End
Lenovo,Thinkpad T460s,Ultrabook,14.0,2.6,12,SSD,256,Intel,HD Graphics 520,Windows 10,1.4,7376.26,2560,1440,1,1,0,0,1,Core,6,i7,HD,520,520,Numeric,Mid-Range
HP,Spectre x360,2 in 1 Convertible,13.3,1.8,8,SSD,512,Intel,UHD Graphics 620,Windows 10,1.29,7936.030000000001,3840,2160,1,1,1,1,0,Core,8,i7,UHD,620,620,Numeric,Mid-Range
HP,ZBook 15u,Notebook,15.6,2.5,8,HDD,500,AMD,FirePro W4190M,Windows 10,1.9,4581.38,1920,1080,1,0,0,0,0,Core,7,i5,FirePro,W4190M,4190,Alphanumeric,High-End
Google,Pixelbook (Core,Ultrabook,12.3,1.2,8,SSD,128,Intel,HD Graphics 615,Chrome OS,1.1,5061.75,2400,1600,0,0,1,0,0,Core,7,i5,HD,615,615,Numeric,Mid-Range
Dell,Latitude 7390,Ultrabook,13.3,1.6,8,SSD,256,Intel,UHD Graphics 620,Windows 10,1.42,7312.1445,1920,1080,1,0,1,0,0,Core,8,i5,UHD,620,620,Numeric,Mid-Range
Asus,ZenBook Pro,Notebook,15.6,2.6,12,SSD+HDD,1152,Intel,HD Graphics 530,Windows 10,2.06,5157.030000000001,3840,2160,1,1,0,1,0,Core,6,i7,HD,530,530,Numeric,Mid-Range
Dell,Latitude E5470,Notebook,14.0,2.3,8,SSD,128,Intel,HD Graphics 520,Windows 10,1.79,2937.8,1366,768,0,0,0,0,0,Core,6,i3,HD,520,520,Numeric,Mid-Range
Dell,Precision M5520,Workstation,15.6,2.8,8,SSD,256,Nvidia,Quadro M1200,Windows 10,1.78,9559.76,1920,1080,1,0,0,0,0,Core,7,i7,Quadro,M1200,1200,Alphanumeric,High-End
Lenovo,Thinkpad T470,Notebook,14.0,2.5,8,SSD,180,Intel,HD Graphics 620,Windows 10,1.7,5415.08,1920,1080,1,0,0,0,0,Core,7,i5,HD,620,620,Numeric,Mid-Range
Dell,Inspiron 3576,Notebook,15.6,1.6,8,HDD,1024,AMD,Radeon 520,Windows 10,2.2,2679.75,1920,1080,1,0,0,0,0,Core,8,i5,Radeon,520,520,Numeric,Mid-Range
Toshiba,Portege X30-D-10J,Notebook,13.3,2.5,8,SSD,256,Intel,HD Graphics 620,Windows 10,1.05,6637.84,1920,1080,1,1,0,0,0,Core,7,i5,HD,620,620,Numeric,Mid-Range
Dell,Inspiron 7570,Notebook,15.6,1.8,8,SSD,512,Nvidia,GeForce 940MX,Windows 10,2.16,5010.14,1920,1080,1,1,0,0,0,Core,8,i7,GeForce,940MX,940,Alphanumeric,High-End
Dell,Vostro 3568,Notebook,15.6,2.4,4,HDD,1024,Intel,HD Graphics 620,Windows 10,2.18,2328.802,1366,768,0,0,0,0,0,Core,7,i3,HD,620,620,Numeric,Mid-Range
HP,ProBook 430,Notebook,13.3,1.6,4,SSD,128,Intel,UHD Graphics 620,Windows 10,1.49,2882.2200000000003,1920,1080,1,1,0,0,0,Core,8,i5,UHD,620,620,Numeric,Mid-Range
Chuwi,"Lapbook 15,6",Notebook,15.6,1.44,4,Flash,64,Intel,HD Graphics,Windows 10,1.89,988.133,1920,1080,1,0,0,0,0,Atom,8,Other,HD,Graphics,640,Alphanumeric,Mid-Range
Lenovo,ThinkPad E570,Notebook,15.6,2.0,4,SSD,128,Intel,HD Graphics 520,Windows 10,2.3,2243.05,1366,768,0,0,0,0,0,Core,6,i3,HD,520,520,Numeric,Mid-Range
Lenovo,ThinkPad E480,Notebook,14.0,1.6,8,SSD,256,Intel,UHD Graphics 620,Windows 10,1.75,4164.530000000001,1920,1080,1,1,0,0,0,Core,8,i5,UHD,620,620,Numeric,Mid-Range
Dell,Precision 3520,Workstation,15.6,2.7,16,SSD,512,Nvidia,Quadro M620,Windows 10,2.17,9281.86,1920,1080,1,1,0,0,0,Core,6,i7,Quadro,M620,620,Alphanumeric,Mid-Range
Dell,XPS 15,Notebook,15.6,2.8,16,SSD,512,Nvidia,GeForce GTX 1050,Windows 10,2.06,7539.030000000001,1920,1080,1,0,0,0,0,Core,7,i7,GeForce,1050,1050,Numeric,High-End
Lenovo,Thinkpad X270,Ultrabook,12.5,2.7,16,SSD,512,Intel,HD Graphics 620,Windows 10,1.36,7138.06,1920,1080,1,1,0,0,0,Core,7,i7,HD,620,620,Numeric,Mid-Range
Asus,Zenbook UX390UA,Ultrabook,12.5,2.7,16,SSD,512,Intel,HD Graphics 620,Windows 10,0.91,7741.5,1920,1080,1,0,0,0,0,Core,7,i7,HD,620,620,Numeric,Mid-Range
Lenovo,Thinkpad E570,Notebook,15.6,2.5,8,SSD,256,Nvidia,GeForce 940MX,Windows 10,2.3,4017.6003,1920,1080,1,1,0,0,0,Core,7,i5,GeForce,940MX,940,Alphanumeric,High-End
Toshiba,Portege X30-D-10L,Ultrabook,13.3,2.7,32,SSD,512,Intel,HD Graphics 620,Windows 10,1.05,11112.03,1920,1080,1,0,1,0,0,Core,7,i7,HD,620,620,Numeric,Mid-Range
Asus,VivoBook Pro,Gaming,15.6,2.8,8,SSD+HDD,1152,Nvidia,GeForce GTX 1050,Windows 10,1.99,5359.5,1920,1080,1,0,0,0,0,Core,7,i7,GeForce,1050,1050,Numeric,High-End
Acer,Aspire 5,Notebook,15.6,2.5,8,HDD,1024,AMD,Radeon RX 540,Windows 10,2.2,2298.63,1366,768,0,0,0,0,0,A1,Unknown,Other,Radeon,540,540,Numeric,Mid-Range
Asus,Rog G752VL-UH71T,Gaming,17.3,2.6,24,SSD+HDD,1280,Nvidia,GeForce GTX 965M,Windows 10,4.33,5037.93,1920,1080,1,1,1,0,0,Core,6,i7,GeForce,965M,965,Alphanumeric,High-End
Lenovo,Thinkpad X260,Ultrabook,12.5,2.3,8,SSD,180,Intel,HD Graphics 520,Windows 10,1.3,4363.030000000001,1366,768,0,1,0,0,0,Core,6,i5,HD,520,520,Numeric,Mid-Range
Lenovo,Ideapad 520-15IKBR,Notebook,15.6,1.8,8,SSD,256,Intel,UHD Graphics 620,Windows 10,2.17,3568.6330000000003,1920,1080,1,0,0,0,0,Core,8,i7,UHD,620,620,Numeric,Mid-Range
HP,EliteBook 840,Notebook,14.0,2.8,8,SSD,1024,Intel,HD Graphics 620,Windows 10,1.48,6943.530000000001,1920,1080,1,0,0,0,0,Core,7,i7,HD,620,620,Numeric,Mid-Range
Lenovo,ThinkPad 13,Notebook,13.3,2.4,8,SSD,256,Intel,HD Graphics 620,Windows 10,1.4,3767.53,1920,1080,1,1,0,0,0,Core,7,i3,HD,620,620,Numeric,Mid-Range
Lenovo,ThinkPad L570,Notebook,15.6,2.5,8,SSD,256,Intel,HD Graphics 620,Windows 10,2.3,3616.67,1920,1080,1,1,0,0,0,Core,7,i5,HD,620,620,Numeric,Mid-Range
Asus,VivoBook E201NA,Netbook,11.6,1.1,4,Flash,64,Intel,HD Graphics 500,Windows 10 S,1.2,1349.8,1366,768,0,0,0,0,0,Celeron,3,Other,HD,500,500,Numeric,Low-End
HP,15-BS026nv (i5-7200U/8GB/256GB/Radeon,Notebook,15.6,2.5,8,SSD,256,AMD,Radeon 520,Windows 10,1.91,2457.3903,1366,768,0,0,0,0,0,Core,7,i5,Radeon,520,520,Numeric,Mid-Range
Lenovo,Yoga 920-13IKB,2 in 1 Convertible,13.9,1.6,8,SSD,256,Intel,UHD Graphics 620,Windows 10,1.4,6348.030000000001,1920,1080,1,1,1,0,0,Core,8,i5,UHD,620,620,Numeric,Mid-Range
Lenovo,IdeaPad 320-14IAP,Notebook,14.0,1.1,4,HDD,500,Intel,HD Graphics 500,Windows 10,2.1,1187.03,1366,768,0,0,0,0,0,Celeron,3,Other,HD,500,500,Numeric,Low-End
Lenovo,Chromebook N23,Netbook,11.6,1.6,4,SSD,16,Intel,HD Graphics 400,Chrome OS,1.25,1052.05,1366,768,0,0,0,0,0,Celeron,3,Other,HD,400,400,Numeric,Low-End
Lenovo,ThinkPad 13,Notebook,13.3,2.5,8,SSD,256,Intel,HD Graphics 620,Windows 10,1.44,3767.53,1920,1080,1,0,0,0,0,Core,7,i5,HD,620,620,Numeric,Mid-Range
Asus,ZenBook UX510UX-CN211T,Notebook,15.6,2.7,8,SSD+HDD,1280,Intel,HD Graphics 620,Windows 10,2.0,4859.280000000001,1920,1080,1,0,0,0,0,Core,7,i7,HD,620,620,Numeric,Mid-Range
Acer,Aspire A515-51G-59QF,Notebook,15.6,1.6,4,HDD,1024,Nvidia,GeForce MX150,Windows 10,2.2,2433.61,1920,1080,1,1,0,0,0,Core,8,i5,GeForce,MX150,150,Alphanumeric,Low-End
HP,Envy 13-AB002nv,Ultrabook,13.3,2.7,8,SSD,512,Intel,HD Graphics 620,Windows 10,1.34,5252.31,1920,1080,1,1,0,0,0,Core,7,i7,HD,620,620,Numeric,Mid-Range
Lenovo,Legion Y520-15IKBN,Gaming,15.6,2.8,8,SSD+HDD,1280,Nvidia,GeForce GTX 1060,No OS,2.4,4561.530000000001,1920,1080,1,1,0,0,0,Core,7,i7,GeForce,1060,1060,Numeric,High-End
Dell,XPS 13,Ultrabook,13.3,2.5,8,SSD,128,Intel,HD Graphics 620,Windows 10,1.29,3569.03,1920,1080,1,1,1,0,0,Core,7,i5,HD,620,620,Numeric,Mid-Range
Acer,Aspire A515-51G,Notebook,15.6,2.7,4,HDD,500,Nvidia,GeForce 940MX,Windows 10,2.2,2536.83,1920,1080,1,0,0,0,0,Core,7,i7,GeForce,940MX,940,Alphanumeric,High-End
Dell,Vostro 5568,Notebook,15.6,2.5,8,HDD,1024,Intel,HD Graphics 620,Windows 10,2.18,3318.92,1920,1080,1,0,0,0,0,Core,7,i5,HD,620,620,Numeric,Mid-Range
Dell,Inspiron 5570,Notebook,15.6,1.8,16,SSD+HDD,2304,AMD,Radeon 530,Windows 10,2.2,4840.3828,1920,1080,1,0,0,0,0,Core,8,i7,Radeon,530,530,Numeric,Mid-Range
Xiaomi,Mi Notebook,Notebook,15.6,1.8,16,SSD,256,Nvidia,GeForce MX150,No OS,1.95,5557.8015000000005,1920,1080,1,1,0,0,0,Core,8,i7,GeForce,MX150,150,Alphanumeric,Low-End
Asus,VivoBook E12,Netbook,11.6,1.1,2,Flash,32,Intel,HD Graphics 500,Windows 10,1.1,972.6500000000001,1366,768,0,0,0,0,0,Celeron,3,Other,HD,500,500,Numeric,Low-End
HP,15-bs190od (i5-8250U/4GB/1TB/W10),Notebook,15.6,1.6,4,HDD,1024,Intel,UHD Graphics 620,Windows 10,2.04,2070.2359,1366,768,0,0,1,0,0,Core,8,i5,UHD,620,620,Numeric,Mid-Range
Asus,ROG Zephyrus,Gaming,15.6,2.8,24,SSD,512,Nvidia,GeForce GTX1080,Windows 10,2.24,11782.960000000001,1920,1080,1,0,0,0,0,Core,7,i7,GeForce,GTX1080,1080,Alphanumeric,High-End
